"Time(s)","Temperature(oC)","Relative_Humidity(%)","TGS2600","TGS2602_1","TGS2602_2","TGS2620_1","TGS2612","TGS2620_2","TGS2611","TGS2610"
2.99,22.39,40.96,326,284,521,567,568,702,626,717
3.09,22.39,40.96,326,283,521,567,569,702,626,717
3.2,22.39,40.96,326,283,521,568,569,703,626,716
3.3,22.38,40.96,329,283,519,566,570,703,626,716
3.41,22.38,40.96,326,283,520,568,569,703,625,716
3.5,22.38,40.96,326,283,519,566,570,704,625,716
3.6,22.38,40.96,328,283,521,568,569,703,626,716
3.7,22.38,40.96,327,283,520,568,569,703,625,716
3.8,22.38,40.96,326,283,520,568,569,703,626,716
3.88,22.38,40.96,328,283,521,567,569,703,626,716
3.88,22.38,40.96,328,283,521,567,569,703,626,716
3.88,22.38,40.96,328,283,521,567,569,703,626,716
4.39,22.37,40.96,328,282,520,567,569,703,625,716
4.39,22.37,40.96,328,282,520,567,569,703,625,716
4.4,22.37,40.96,326,283,520,567,570,702,626,715
4.5,22.37,40.96,326,283,521,567,569,702,626,717
4.6,22.37,40.96,326,282,521,567,569,703,626,717
4.7,22.37,40.96,326,283,520,567,569,702,626,717
4.8,22.37,40.96,326,283,521,567,569,702,625,716
4.9,22.37,40.96,328,283,519,566,570,703,626,716
5,22.37,40.96,326,283,520,567,569,703,626,716
5.1,22.37,40.96,329,283,520,567,570,703,625,716
5.21,22.37,40.96,326,283,521,568,568,702,626,717
5.31,22.37,40.96,326,282,521,568,569,702,626,717
5.41,22.37,40.96,326,283,521,567,569,702,626,717
5.5,22.37,40.96,327,285,521,567,568,701,626,717
5.6,22.37,40.96,328,283,520,566,567,702,628,718
5.7,22.37,40.96,326,283,520,567,569,703,625,716
5.8,22.37,40.96,327,283,521,567,569,702,626,717
5.9,22.37,40.96,326,283,520,567,569,703,626,716
6,22.37,40.96,329,284,520,566,568,701,627,718
6.1,22.37,40.96,328,284,520,566,567,701,627,719
6.2,22.37,40.96,328,283,520,566,567,700,628,718
6.3,22.38,40.96,328,284,520,566,568,701,627,718
6.41,22.38,40.96,329,283,521,568,569,702,625,717
6.51,22.38,40.96,326,283,520,567,569,703,626,716
6.61,22.38,40.96,327,284,520,566,567,701,627,718
6.71,22.38,40.96,327,284,521,566,568,701,626,718
6.8,22.38,40.96,326,283,520,566,569,703,625,716
6.9,22.38,40.96,327,283,520,566,569,703,626,716
7,22.38,40.96,328,283,520,566,570,703,626,716
7.1,22.38,40.96,327,283,519,567,570,703,626,716
7.2,22.38,40.96,327,283,521,567,569,703,625,717
7.3,22.37,40.96,326,283,520,566,569,703,626,716
7.4,22.37,40.96,328,284,520,566,568,701,627,719
7.5,22.37,40.96,327,284,520,566,568,701,626,718
7.61,22.37,40.96,326,282,520,567,569,702,625,717
7.71,22.37,40.96,329,283,520,566,569,703,626,717
7.81,22.37,40.96,329,283,520,565,570,704,626,717
7.9,22.37,40.96,328,283,519,566,569,703,626,716
8,22.37,40.96,327,283,519,566,570,703,626,717
8.1,22.37,40.96,327,282,520,567,569,703,626,716
8.2,22.37,40.96,327,282,520,567,570,703,626,716
8.3,22.37,40.96,326,282,519,566,570,703,626,716
8.4,22.37,40.96,326,283,519,565,570,704,627,717
8.5,22.37,40.96,327,283,519,565,569,703,627,717
8.61,22.37,40.96,327,283,519,564,569,703,627,718
8.7,22.37,40.96,326,283,520,567,569,703,625,717
8.8,22.37,40.96,326,283,520,567,569,703,626,717
8.9,22.37,40.96,327,284,521,567,569,701,626,717
9,22.37,40.96,327,284,521,566,568,701,626,718
9.1,22.37,40.96,329,284,520,566,568,701,627,719
9.2,22.37,40.96,327,284,520,566,568,701,626,717
9.3,22.37,40.96,327,283,520,565,570,703,626,717
9.4,22.37,40.96,327,282,520,567,570,703,626,716
9.5,22.37,40.96,327,283,520,566,570,702,626,716
9.6,22.37,40.96,326,283,519,565,570,703,627,716
9.69,22.37,40.96,329,283,519,565,569,703,627,718
9.8,22.37,40.96,326,283,520,567,570,703,626,717
9.9,22.37,40.96,326,283,519,565,570,703,627,717
10,22.37,40.96,328,283,519,566,570,703,626,717
10.1,22.37,40.96,326,283,520,566,570,703,627,717
10.2,22.37,40.96,326,283,519,566,570,703,627,717
10.3,22.37,40.96,327,283,520,566,568,702,629,719
10.4,22.37,40.96,327,283,520,566,568,701,628,719
10.5,22.37,40.96,327,284,521,566,569,701,626,718
10.6,22.37,40.96,327,284,521,567,569,702,626,718
10.7,22.37,40.96,328,284,520,566,568,701,628,719
10.8,22.37,40.96,328,284,520,566,568,701,628,719
10.9,22.37,40.96,326,283,520,567,570,703,626,717
11,22.37,40.96,327,283,519,566,570,703,627,718
11.1,22.37,40.96,327,283,520,565,570,704,628,718
11.2,22.37,40.96,327,283,520,565,569,702,628,719
11.3,22.37,40.96,327,283,520,567,570,703,627,717
11.4,22.37,40.96,327,283,520,565,571,704,628,718
