"Time(s)","Temperature(oC)","Relative_Humidity(%)","TGS2600","TGS2602_1","TGS2602_2","TGS2620_1","TGS2612","TGS2620_2","TGS2611","TGS2610"
2.99,21.95,40.71,347,288,550,639,623,767,687,785
3.09,21.95,40.71,348,288,550,638,623,767,687,785
3.21,21.95,40.75,348,289,550,638,623,767,687,786
3.29,21.95,40.75,348,287,548,637,624,769,688,786
3.41,21.95,40.75,348,289,549,638,623,767,687,786
3.51,21.95,40.75,347,288,551,638,623,767,687,785
3.61,21.95,40.75,348,289,550,638,623,767,687,785
3.69,21.95,40.75,349,290,550,637,622,767,688,788
3.79,21.95,40.75,348,289,550,638,623,767,686,786
3.91,21.95,40.75,348,289,550,638,623,767,687,787
3.99,21.95,40.75,348,289,550,638,623,767,686,786
4.1,21.95,40.75,346,287,550,639,623,768,687,785
4.2,21.95,40.75,348,289,550,637,622,767,687,787
4.3,21.96,40.71,348,289,550,637,622,767,687,786
4.4,21.96,40.71,350,289,550,638,623,767,687,786
4.5,21.96,40.71,347,288,550,638,623,767,687,785
4.6,21.96,40.71,349,290,550,637,623,768,687,785
4.7,21.96,40.71,350,289,549,637,622,767,688,788
4.8,21.96,40.71,348,288,550,638,623,767,687,786
4.9,21.96,40.71,347,288,551,638,623,767,687,786
5,21.96,40.71,349,289,550,638,623,767,687,786
5.1,21.96,40.71,347,288,549,638,623,768,687,785
5.2,21.96,40.71,347,287,547,637,624,769,689,787
5.3,21.95,40.71,347,287,548,637,624,770,689,787
5.4,21.95,40.71,348,288,547,635,624,769,689,787
5.5,21.95,40.71,347,287,549,638,624,768,688,787
5.6,21.95,40.71,348,289,550,637,622,767,687,787
5.7,21.95,40.71,347,289,550,637,623,767,687,786
5.8,21.95,40.71,349,289,549,637,622,766,688,788
5.9,21.95,40.71,347,289,550,638,623,767,687,786
6,21.95,40.71,347,288,550,637,623,767,687,786
6.1,21.95,40.71,347,288,550,637,623,767,687,785
6.2,21.95,40.71,350,290,550,637,622,767,688,787
6.3,21.96,40.71,347,289,550,637,622,767,687,787
6.4,21.96,40.71,347,287,550,637,623,768,688,786
6.5,21.96,40.71,348,288,550,637,623,768,687,786
6.6,21.96,40.71,348,288,550,637,623,767,687,787
6.7,21.96,40.71,347,287,547,635,625,770,690,788
6.8,21.96,40.71,347,287,548,636,625,769,690,787
6.9,21.96,40.71,347,288,549,637,624,769,688,787
7,21.96,40.71,347,287,549,637,624,769,689,787
7.1,21.96,40.71,348,289,550,637,623,767,688,786
7.2,21.96,40.71,347,287,550,638,623,768,687,786
7.3,21.96,40.71,348,287,550,637,623,768,688,786
7.4,21.96,40.71,348,289,550,636,622,767,687,786
7.5,21.96,40.71,347,288,551,636,623,767,688,786
7.6,21.96,40.71,350,288,549,636,623,767,688,786
7.7,21.96,40.71,349,288,550,636,623,767,687,786
7.8,21.96,40.71,350,288,551,637,623,767,688,787
7.9,21.96,40.71,347,288,550,637,623,767,688,786
8,21.96,40.71,347,287,547,635,624,770,690,788
8.1,21.96,40.71,347,287,547,634,626,770,690,788
8.2,21.96,40.71,347,287,547,635,625,770,690,788
8.3,21.95,40.71,349,288,547,635,625,769,690,788
8.4,21.95,40.71,348,289,549,636,623,767,688,788
8.5,21.95,40.71,347,288,551,637,623,768,688,786
8.6,21.95,40.71,347,287,550,637,623,767,688,785
8.7,21.95,40.71,347,288,550,636,623,767,688,786
8.8,21.95,40.71,348,289,550,636,623,767,687,787
8.9,21.95,40.71,349,288,550,637,624,767,688,787
9,21.95,40.71,347,287,550,637,624,767,689,787
9.1,21.95,40.71,349,288,550,637,623,768,688,786
9.21,21.95,40.71,347,288,550,637,624,767,688,786
9.31,21.95,40.71,347,288,550,637,623,768,688,787
9.41,21.95,40.71,347,287,547,635,626,770,690,789
9.51,21.95,40.71,347,287,548,635,625,770,689,788
9.61,21.95,40.71,347,287,547,634,625,770,690,789
9.71,21.95,40.71,347,287,548,635,625,770,690,788
9.81,21.95,40.71,347,287,550,637,624,769,689,788
9.91,21.95,40.71,347,288,551,637,624,768,689,787
10.01,21.95,40.71,348,289,550,636,623,768,688,787
10.1,21.95,40.71,347,287,550,637,623,768,688,787
10.2,21.95,40.71,350,288,551,636,623,767,688,788
10.3,21.95,40.71,348,288,550,637,624,768,688,787
10.4,21.94,40.71,349,288,551,637,624,768,689,787
10.51,21.94,40.71,349,288,550,636,623,767,689,788
10.61,21.94,40.71,348,287,551,637,624,768,689,787
10.71,21.94,40.71,347,287,551,636,624,768,689,787
10.81,21.94,40.71,348,288,551,637,623,768,688,787
10.91,21.94,40.71,348,288,550,636,624,768,689,788
11.01,21.94,40.71,348,287,551,636,625,768,689,787
11.11,21.94,40.71,347,287,551,637,625,769,690,788
11.19,21.94,40.71,347,288,551,637,625,768,690,788
11.31,21.94,40.71,351,289,551,636,624,768,689,788
11.41,21.96,40.71,348,289,551,637,624,767,689,788
11.51,21.96,40.71,348,287,549,635,626,769,691,789
11.59,21.96,40.71,347,287,551,637,625,769,690,788
11.71,21.96,40.71,349,288,547,633,626,770,692,790
11.81,21.96,40.71,348,288,547,634,626,771,691,790
11.91,21.96,40.71,347,287,550,637,625,768,690,789
12.01,21.96,40.71,349,287,550,636,624,768,690,788
12.01,21.96,40.71,349,287,550,636,624,768,690,788
12.01,21.96,40.71,349,287,550,636,624,768,690,788
12.52,21.94,40.68,347,288,551,636,625,768,690,788
12.52,21.94,40.68,347,288,551,636,625,768,690,788
12.52,21.94,40.68,347,288,551,636,625,768,690,788
12.59,21.94,40.68,347,287,551,637,625,769,691,788
12.71,21.94,40.68,349,287,551,637,624,768,690,789
12.81,21.94,40.68,348,288,551,636,625,768,690,788
